name	state_id	postcode	latitude	longitude	variant_name	status
Tharbogang	NSW		-3.4248500000000000e+01	1.4598460000000000e+02		O
Taylors Beach	NSW		-3.2731800000000000e+01	1.5205959999999999e+02		O
Tatton	NSW		-3.5159399999999998e+01	1.4735910000000001e+02		O
Summerland Point	NSW		-3.3131799999999998e+01	1.5156790000000001e+02	Gwandalan West	O
Summer Hill	NSW		-3.3890200000000000e+01	1.5113870000000000e+02		O
Tascott	NSW		-3.3454099999999997e+01	1.5131370000000001e+02		O
Tarro	NSW		-3.2806800000000003e+01	1.5166790000000000e+02		O
Tacoma	NSW		-3.3298499999999997e+01	1.5146789999999999e+02	Rockleigh	O
Terrigal	NSW		-3.3448500000000003e+01	1.5144290000000001e+02	Tarragal Haven	O
Terrey Hills	NSW		-3.3681800000000003e+01	1.5121789999999999e+02		O
Tarrawanna	NSW		-3.4375700000000002e+01	1.5087979999999999e+02		O
Taren Point	NSW		-3.4017600000000002e+01	1.5112520000000001e+02		O
Taree	NSW		-3.1915199999999999e+01	1.5245120000000000e+02		O
Tarcutta	NSW		-3.5265200000000000e+01	1.4773460000000000e+02	Village of Tarcutta	O
Tarana	NSW		-3.3515200000000000e+01	1.4990119999999999e+02		O
Sylvania Waters	NSW		-3.4015200000000000e+01	1.5111789999999999e+02		O
Sylvania	NSW		-3.4015200000000000e+01	1.5110120000000001e+02		O
Teralba	NSW		-3.2965200000000003e+01	1.5160120000000001e+02		O
Sydenham	NSW		-3.3915199999999999e+01	1.5116790000000000e+02		O
Tennyson	NSW		-3.3531799999999997e+01	1.5073460000000000e+02		O
Swansea	NSW		-3.3084600000000002e+01	1.5163460000000001e+02	Pelican Flat Galgabba	O
Swanhaven	NSW		-3.5187100000000001e+01	1.5057050000000001e+02	The Springs	O
Tenambit	NSW		-3.2743000000000002e+01	1.5160679999999999e+02		O
Tempe	NSW		-3.3923499999999997e+01	1.5115960000000001e+02		O
Tanilba Bay	NSW		-3.2743099999999998e+01	1.5198230000000001e+02	Tanilba	O
Swan Bay	NSW		-3.2698500000000003e+01	1.5196789999999999e+02	Little Swan Bay	O
Telopea	NSW		-3.3792499999999997e+01	1.5104150000000001e+02		O
Taminda	NSW		-3.1081800000000001e+01	1.5090539999999999e+02		O
Telarah	NSW		-3.2723500000000001e+01	1.5153180000000000e+02	Homeville	O
The Junction	NSW		-3.2938200000000002e+01	1.5175999999999999e+02		O
Sutherland	NSW		-3.4031799999999997e+01	1.5105119999999999e+02		O
The Gap	NSW		-3.4998500000000000e+01	1.4726790000000000e+02		O
The Entrance North	NSW		-3.3331800000000001e+01	1.5150120000000001e+02	North Entrance	O
The Entrance	NSW		-3.3348500000000001e+01	1.5150120000000001e+02	Karagi	O
Sunshine	NSW		-3.3112299999999998e+01	1.5156290000000001e+02		O
Surry Hills	NSW		-3.3884999999999998e+01	1.5121000000000001e+02		O
The Bight	NSW		-3.1881799999999998e+01	1.5238460000000001e+02		O
South Grafton	NSW		-2.9715199999999999e+01	1.5293459999999999e+02		O
Spring Hill	NSW		-3.4450699999999998e+01	1.5086789999999999e+02		O
South Bowenfels	NSW		-3.3515200000000000e+01	1.5011789999999999e+02	Old Bowenfels	O
Springfield	NSW		-3.3423499999999997e+01	1.5136789999999999e+02		O
Spring Farm	NSW		-3.4065199999999997e+01	1.5071789999999999e+02		O
Singletons Mill	NSW		-3.3475499999999997e+01	1.5107069999999999e+02		O
Springdale Heights	NSW		-3.6031799999999997e+01	1.4695120000000000e+02		O
Somersby	NSW		-3.3365200000000002e+01	1.5128460000000001e+02		O
Soldiers Point	NSW		-3.2706800000000001e+01	1.5206790000000001e+02		O
Silverwater	NSW		-3.3102699999999999e+01	1.5155959999999999e+02		O
Silverwater	NSW		-3.3840200000000003e+01	1.5105119999999999e+02		O
Sodwalls	NSW		-3.3572499999999998e+01	1.4998730000000000e+02		O
Shortland	NSW		-3.2881799999999998e+01	1.5168459999999999e+02		O
Stockton	NSW		-3.2915199999999999e+01	1.5178460000000001e+02	Town of Stockton	O
Shoal Bay	NSW		-3.2723500000000001e+01	1.5216790000000000e+02		O
Stewarts River	NSW		-3.1731800000000000e+01	1.5265119999999999e+02		O
Strathfield	NSW		-3.3873500000000000e+01	1.5109289999999999e+02		O
Strathcedar	NSW		-3.1765200000000000e+01	1.5236789999999999e+02		O
Stanmore	NSW		-3.3893700000000003e+01	1.5116530000000000e+02		O
Spencer	NSW		-3.3456800000000001e+01	1.5114290000000000e+02		O
Speers Point	NSW		-3.2963500000000003e+01	1.5162760000000000e+02		O
Smithfield	NSW		-3.3856800000000000e+01	1.5091790000000000e+02		O
Smeaton Grange	NSW		-3.4037399999999998e+01	1.5075790000000001e+02		O
Sandgate	NSW		-3.2868000000000002e+01	1.5170609999999999e+02		O
Sawtell	NSW		-3.0365200000000002e+01	1.5310120000000001e+02		O
Rowan	NSW		-3.5198500000000003e+01	1.4733459999999999e+02		O
Rouse Hill	NSW		-3.3690199999999997e+01	1.5092619999999999e+02		O
Rozelle	NSW		-3.3848500000000001e+01	1.5116790000000000e+02		O
Shanes Park	NSW		-3.3707599999999999e+01	1.5079169999999999e+02	Shane Park	O
Shalvey	NSW		-3.3727899999999998e+01	1.5080660000000000e+02		O
Salt Ash	NSW		-3.2794499999999999e+01	1.5192210000000000e+02		O
Sassafras	NSW		-3.5081800000000001e+01	1.5025120000000001e+02		O
Salamander Bay	NSW		-3.2729399999999998e+01	1.5208940000000001e+02		O
St Peters	NSW		-3.3915199999999999e+01	1.5117619999999999e+02		O
Seven Hills	NSW		-3.3776299999999999e+01	1.5094290000000001e+02		O
Saratoga	NSW		-3.3474899999999998e+01	1.5134850000000000e+02		O
St Leonards	NSW		-3.3824599999999997e+01	1.5119460000000001e+02		O
St Johns Park	NSW		-3.3881799999999998e+01	1.5090119999999999e+02		O
St Ives Chase	NSW		-3.3703200000000002e+01	1.5116530000000000e+02		O
St Ives	NSW		-3.3731800000000000e+01	1.5115960000000001e+02		O
Sans Souci	NSW		-3.3998500000000000e+01	1.5113460000000001e+02		O
San Remo	NSW		-3.3214100000000002e+01	1.5152160000000001e+02		O
San Isidore	NSW		-3.5125500000000002e+01	1.4728919999999999e+02	San Isadore	O
St Helens Park	NSW		-3.4106800000000000e+01	1.5080959999999999e+02		O
St Clair	NSW		-3.3798499999999997e+01	1.5078460000000001e+02		O
Rossmore	NSW		-3.3948500000000003e+01	1.5076790000000000e+02		O
Sefton	NSW		-3.3890200000000000e+01	1.5100960000000001e+02		O
St Andrews	NSW		-3.4021000000000001e+01	1.5083070000000001e+02		O
Sadleir	NSW		-3.3917099999999998e+01	1.5089019999999999e+02		O
Roseville Chase	NSW		-3.3774900000000002e+01	1.5120020000000000e+02	East Roseville	O
Roseville	NSW		-3.3782600000000002e+01	1.5118469999999999e+02		O
Seaham	NSW		-3.2665199999999999e+01	1.5171789999999999e+02		O
Seaforth	NSW		-3.3781799999999997e+01	1.5123460000000000e+02		O
Ryhope	NSW		-3.2990600000000001e+01	1.5152789999999999e+02		O
Ryde	NSW		-3.3815199999999997e+01	1.5110120000000001e+02	Village of Ryde	O
Rydalmere	NSW		-3.3815199999999997e+01	1.5103460000000001e+02		O
Rydal	NSW		-3.3481800000000000e+01	1.5003460000000001e+02	Village of Rydal	O
Shelly Beach	NSW		-3.3365200000000002e+01	1.5150120000000001e+02		O
Rutherford	NSW		-3.2715200000000003e+01	1.5153180000000000e+02		O
Shellharbour	NSW		-3.4581800000000001e+01	1.5086789999999999e+02	Peterborough	O
Scotland Island	NSW		-3.3640200000000000e+01	1.5129069999999999e+02		O
Rushcutters Bay	NSW		-3.3874600000000001e+01	1.5122890000000001e+02		O
Ruse	NSW		-3.4070599999999999e+01	1.5083980000000000e+02		O
Sandy Beach	NSW		-3.0148499999999999e+01	1.5320120000000000e+02	Diamond Head	O
Sandringham	NSW		-3.3998800000000003e+01	1.5113890000000001e+02		O
Russell Vale	NSW		-3.4355200000000004e+01	1.5089400000000001e+02	Russellvale	O
Russell Lea	NSW		-3.3856800000000000e+01	1.5114290000000000e+02		O
Schofields	NSW		-3.3698500000000003e+01	1.5088460000000001e+02		O
Rhodes	NSW		-3.3831800000000001e+01	1.5108459999999999e+02		O
Revesby Heights	NSW		-3.3965200000000003e+01	1.5101790000000000e+02		O
Revesby	NSW		-3.3949199999999998e+01	1.5101169999999999e+02		O
Raymond Terrace	NSW		-3.2729100000000003e+01	1.5176689999999999e+02	Town of Raymond Terrace	O
Putney	NSW		-3.3831800000000001e+01	1.5110120000000001e+02		O
Raworth	NSW		-3.2729100000000003e+01	1.5161510000000001e+02		O
Ravensdale	NSW		-3.3165199999999999e+01	1.5130119999999999e+02		O
Pymble	NSW		-3.3748500000000000e+01	1.5114290000000000e+02		O
Purfleet	NSW		-3.1943400000000000e+01	1.5246760000000000e+02		O
Regents Park	NSW		-3.3881799999999998e+01	1.5102619999999999e+02		O
Pulletop	NSW		-3.5431800000000003e+01	1.4738460000000001e+02	Pullitop	O
Rankin Park	NSW		-3.2925899999999999e+01	1.5168029999999999e+02		O
Punchbowl	NSW		-3.3923499999999997e+01	1.5105959999999999e+02		O
Randwick	NSW		-3.3915199999999999e+01	1.5123460000000000e+02		O
Ramsgate	NSW		-3.3982199999999999e+01	1.5113999999999999e+02	Ramsgate Park	O
Prospect	NSW		-3.3798499999999997e+01	1.5092619999999999e+02		O
Rainbow Flat	NSW		-3.2015200000000000e+01	1.5247620000000001e+02	Stony Creek	O
Raglan	NSW		-3.3431800000000003e+01	1.4965119999999999e+02		O
Primbee	NSW		-3.4506000000000000e+01	1.5088370000000000e+02		O
Rockdale	NSW		-3.3956800000000001e+01	1.5114290000000000e+02		O
Raby	NSW		-3.4023499999999999e+01	1.5081790000000001e+02		O
Pretty Beach	NSW		-3.3527700000000003e+01	1.5134710000000001e+02		O
Prestons	NSW		-3.3948500000000003e+01	1.5086789999999999e+02		O
Prairiewood	NSW		-3.3865299999999998e+01	1.5090400000000000e+02		O
Quiera	NSW		-3.4937800000000003e+01	1.5019980000000001e+02		O
Queenscliff	NSW		-3.3782400000000003e+01	1.5128479999999999e+02		O
Potts Point	NSW		-3.3865600000000001e+01	1.5122600000000000e+02		O
Riverwood	NSW		-3.3947299999999998e+01	1.5105300000000000e+02	Herne Bay	O
Riverview	NSW		-3.3823200000000000e+01	1.5116100000000000e+02		O
Riverstone	NSW		-3.3681800000000003e+01	1.5086789999999999e+02		O
Redhead	NSW		-3.3011400000000002e+01	1.5170790000000000e+02		O
Redfern	NSW		-3.3893099999999997e+01	1.5120710000000000e+02		O
Roselands	NSW		-3.3931800000000003e+01	1.5106790000000001e+02		O
Rosehill	NSW		-3.3826599999999999e+01	1.5103059999999999e+02	Rose Hill	O
Rosebrook	NSW		-3.2648499999999999e+01	1.5150120000000001e+02		O
Rosebery	NSW		-3.3923499999999997e+01	1.5120120000000000e+02		O
Queanbeyan	NSW		-3.5353000000000002e+01	1.4923009999999999e+02		O
Rose Bay	NSW		-3.3873500000000000e+01	1.5126790000000000e+02		O
Rooty Hill	NSW		-3.3773499999999999e+01	1.5084289999999999e+02		O
Pyrmont	NSW		-3.3868699999999997e+01	1.5119280000000001e+02		O
Quakers Hill	NSW		-3.3734600000000000e+01	1.5087899999999999e+02		O
Rodd Point	NSW		-3.3865900000000003e+01	1.5114410000000001e+02		O
Richmond	NSW		-3.3598500000000001e+01	1.5075120000000001e+02		O
Pennant Hills	NSW		-3.3740200000000002e+01	1.5107350000000000e+02		O
Pendle Hill	NSW		-3.3798499999999997e+01	1.5095959999999999e+02		O
Panania	NSW		-3.3948500000000003e+01	1.5100120000000001e+02		O
Pampoolah	NSW		-3.1931799999999999e+01	1.5253460000000001e+02	Carbeba	O
Palm Grove	NSW		-3.3323500000000003e+01	1.5130959999999999e+02		O
Palmers Oaky	NSW		-3.3215200000000003e+01	1.4984289999999999e+02	Palmers Oakey	O
Palm Beach	NSW		-3.3605699999999999e+01	1.5132630000000000e+02		O
Point Piper	NSW		-3.3865200000000002e+01	1.5125120000000001e+02	Willarra	O
Peats Ridge	NSW		-3.3331800000000001e+01	1.5123460000000000e+02		O
Pearl Beach	NSW		-3.3541600000000003e+01	1.5130760000000001e+02		O
Pagewood	NSW		-3.3936900000000001e+01	1.5122370000000001e+02		O
Point Frederick	NSW		-3.3445000000000000e+01	1.5134119999999999e+02		O
Point Clare	NSW		-3.3440199999999997e+01	1.5132620000000000e+02		O
Peakhurst Heights	NSW		-3.3981800000000000e+01	1.5105119999999999e+02		O
Padstow Heights	NSW		-3.3973500000000001e+01	1.5103460000000001e+02		O
Padstow	NSW		-3.3956800000000001e+01	1.5102619999999999e+02		O
Plumpton	NSW		-3.3756799999999998e+01	1.5084289999999999e+02		O
Peakhurst	NSW		-3.3956800000000001e+01	1.5105959999999999e+02		O
Paddington	NSW		-3.3883400000000002e+01	1.5122770000000000e+02		O
Pleasure Point	NSW		-3.3972600000000000e+01	1.5098759999999999e+02		O
Picnic Point	NSW		-3.3973500000000001e+01	1.5100120000000001e+02		O
Picketts Valley	NSW		-3.3456800000000001e+01	1.5140960000000001e+02		O
Oyster Cove	NSW		-3.2741700000000002e+01	1.5194909999999999e+02		O
Oyster Bay	NSW		-3.4006100000000004e+01	1.5108099999999999e+02		O
Oxley Vale	NSW		-3.1048500000000001e+01	1.5088460000000001e+02	Woolomol (Prior To 1962)	O
Oxley Park	NSW		-3.3770600000000002e+01	1.5079509999999999e+02		O
Pitt Town	NSW		-3.3581800000000001e+01	1.5086789999999999e+02		O
Phoenix Park	NSW		-3.2713799999999999e+01	1.5162899999999999e+02		O
Patonga	NSW		-3.3548499999999997e+01	1.5126790000000000e+02	Village of Patonga	O
Oxford Falls	NSW		-3.3740200000000002e+01	1.5124289999999999e+02		O
Phillip Bay	NSW		-3.3979500000000002e+01	1.5123290000000000e+02		O
Phegans Bay	NSW		-3.3488000000000000e+01	1.5130959999999999e+02		O
Ourimbah	NSW		-3.3365200000000002e+01	1.5136789999999999e+02	Blue Gum Flat	O
Petersham	NSW		-3.3895000000000003e+01	1.5115549999999999e+02	Petersham Hill	O
Parma	NSW		-3.4965200000000003e+01	1.5053460000000001e+02	Parma Ville	O
Possum Brush	NSW		-3.2065199999999997e+01	1.5243459999999999e+02		O
Parklea	NSW		-3.3725200000000001e+01	1.5091600000000000e+02		O
Portland	NSW		-3.3348500000000001e+01	1.4998460000000000e+02		O
Port Hacking	NSW		-3.4065199999999997e+01	1.5111789999999999e+02	Deeban	O
Penshurst	NSW		-3.3965200000000003e+01	1.5109289999999999e+02		O
Oakhurst	NSW		-3.3737299999999998e+01	1.5083470000000000e+02	Hassall	O
North Balgowlah	NSW		-3.3786999999999999e+01	1.5125229999999999e+02		O
North Avoca	NSW		-3.3456800000000001e+01	1.5143459999999999e+02		O
Nericon	NSW		-3.4215200000000003e+01	1.4605119999999999e+02		O
Oak Flats	NSW		-3.4562399999999997e+01	1.5081790000000001e+02		O
Normanhurst	NSW		-3.3723500000000001e+01	1.5109289999999999e+02		O
Nords Wharf	NSW		-3.3144599999999997e+01	1.5160759999999999e+02		O
Noraville	NSW		-3.3265200000000000e+01	1.5156790000000001e+02	Norahville	O
Norah Head	NSW		-3.3281799999999997e+01	1.5156790000000001e+02	Norah	O
Nemingha	NSW		-3.1106800000000000e+01	1.5099289999999999e+02		O
Nelsons Plains	NSW		-3.2715200000000003e+01	1.5171789999999999e+02		O
Nelson Bay	NSW		-3.2715200000000003e+01	1.5215119999999999e+02	Village of Teramby	O
Nelson	NSW		-3.3648499999999999e+01	1.5091790000000000e+02		O
Old Toongabbie	NSW		-3.3785899999999998e+01	1.5096990000000000e+02		O
Number One	NSW		-3.1731800000000000e+01	1.5206790000000001e+02		O
Narwee	NSW		-3.3945700000000002e+01	1.5106960000000001e+02		O
Old Bar	NSW		-3.1965199999999999e+01	1.5258459999999999e+02		O
Niagara Park	NSW		-3.3381799999999998e+01	1.5135120000000001e+02		O
Newtown	NSW		-3.3897700000000000e+01	1.5118020000000001e+02		O
Narraweena	NSW		-3.3748500000000000e+01	1.5126790000000000e+02		O
Northwood	NSW		-3.3828000000000003e+01	1.5117850000000001e+02		O
Newport	NSW		-3.3660200000000003e+01	1.5131420000000000e+02		O
Newnes	NSW		-3.3189100000000003e+01	1.5024870000000001e+02		O
Oatley	NSW		-3.3991599999999998e+01	1.5107620000000000e+02		O
North Wagga Wagga	NSW		-3.5098500000000001e+01	1.4738460000000001e+02	Town of North Wagga Wagga	O
North Sydney	NSW		-3.3835500000000003e+01	1.5120939999999999e+02	Town of North Sydney	O
New Lambton Heights	NSW		-3.2927100000000003e+01	1.5169470000000001e+02		O
New Lambton	NSW		-3.2927900000000001e+01	1.5171070000000000e+02	Town of New Lambton	O
Oura	NSW		-3.5115200000000002e+01	1.4753460000000001e+02		O
Oswald	NSW		-3.2690199999999997e+01	1.5141790000000000e+02		O
North Rocks	NSW		-3.3770699999999998e+01	1.5102070000000001e+02		O
North Richmond	NSW		-3.3581800000000001e+01	1.5071789999999999e+02	Enfield	O
North Narrabeen	NSW		-3.3703299999999999e+01	1.5129190000000000e+02		O
Orton Park	NSW		-3.3465200000000003e+01	1.4956790000000001e+02		O
Northmead	NSW		-3.3784599999999998e+01	1.5099850000000001e+02		O
North Manly	NSW		-3.3776299999999999e+01	1.5127130000000000e+02		O
North Gosford	NSW		-3.3415199999999999e+01	1.5135120000000001e+02	Gosford North	O
Newcastle	NSW		-3.2931800000000003e+01	1.5178460000000001e+02	City of Newcastle	O
Orchard Hills	NSW		-3.3781799999999997e+01	1.5071789999999999e+02	Frogmore	O
North Curl Curl	NSW		-3.3765200000000000e+01	1.5130119999999999e+02		O
Oran Park	NSW		-3.3988100000000003e+01	1.5074240000000000e+02		O
Orange	NSW		-3.3281799999999997e+01	1.4910120000000001e+02	Blackmans Swamp	O
Northbridge	NSW		-3.3811300000000003e+01	1.5121740000000000e+02		O
Neutral Bay	NSW		-3.3831800000000001e+01	1.5121789999999999e+02	Warrabri	O
Oakville	NSW		-3.3623500000000000e+01	1.5086789999999999e+02		O
Mount Ousley	NSW		-3.4400199999999998e+01	1.5088040000000001e+02		O
Mount Lambie	NSW		-3.3456800000000001e+01	1.4998460000000000e+02		O
Moorebank	NSW		-3.3948500000000003e+01	1.5093459999999999e+02		O
Mount Kuring-Gai	NSW		-3.3655200000000001e+01	1.5113650000000001e+02		O
Mount Keira	NSW		-3.4405700000000003e+01	1.5085370000000000e+02		O
Mount Hutton	NSW		-3.2981800000000000e+01	1.5167070000000001e+02		O
Mooral Creek	NSW		-3.1715199999999999e+01	1.5235120000000001e+02		O
Myuna Bay	NSW		-3.3062399999999997e+01	1.5154570000000001e+02		O
Mount George	NSW		-3.1881799999999998e+01	1.5218459999999999e+02		O
Mount Druitt	NSW		-3.3770699999999998e+01	1.5082069999999999e+02		O
Mount Dee	NSW		-3.2741599999999998e+01	1.5153880000000001e+02		O
Mooney Mooney	NSW		-3.3523499999999999e+01	1.5120120000000000e+02		O
Moonee Beach	NSW		-3.0198499999999999e+01	1.5316790000000000e+02		O
Myola	NSW		-3.5015200000000000e+01	1.5068459999999999e+02		O
Mount Austin	NSW		-3.5137099999999997e+01	1.4735620000000000e+02		O
Mount Annan	NSW		-3.4065199999999997e+01	1.5075960000000001e+02	Kenny Hill	O
Mount Colah	NSW		-3.3665199999999999e+01	1.5111789999999999e+02		O
Mullaway	NSW		-3.0081800000000001e+01	1.5320120000000000e+02		O
Moto	NSW		-3.1848500000000001e+01	1.5260120000000001e+02		O
Monterey	NSW		-3.3972499999999997e+01	1.5114810000000000e+02		O
Mulgrave	NSW		-3.3627499999999998e+01	1.5083179999999999e+02		O
Mulgoa	NSW		-3.3831800000000001e+01	1.5065119999999999e+02		O
Mosman	NSW		-3.3827700000000000e+01	1.5124320000000000e+02		O
Morton	NSW		-3.5398499999999999e+01	1.5035120000000001e+02		O
Mortlake	NSW		-3.3841299999999997e+01	1.5110620000000000e+02	Bottle Point	O
Mortdale	NSW		-3.3973500000000001e+01	1.5108459999999999e+02		O
Mondrook	NSW		-3.1915199999999999e+01	1.5241790000000000e+02	Moondarook	O
Morpeth	NSW		-3.2726300000000002e+01	1.5163180000000000e+02		O
Mona Vale	NSW		-3.3677100000000003e+01	1.5130279999999999e+02	Village of Turimetta	O
Morning Bay	NSW		-3.3627200000000002e+01	1.5128500000000000e+02	Towlers Bay	O
Morisset	NSW		-3.3115200000000002e+01	1.5150120000000001e+02	Morrisset	O
Narrabeen	NSW		-3.3715200000000003e+01	1.5128460000000001e+02		O
Naremburn	NSW		-3.3817300000000003e+01	1.5120189999999999e+02		O
Narellan Vale	NSW		-3.4054800000000000e+01	1.5074359999999999e+02		O
Narellan	NSW		-3.4043300000000002e+01	1.5073500000000001e+02		O
Mount White	NSW		-3.3456800000000001e+01	1.5119290000000001e+02		O
Mount Warrigal	NSW		-3.4548499999999997e+01	1.5084289999999999e+02		O
Narara	NSW		-3.3395600000000002e+01	1.5133539999999999e+02		O
Mount Saint Thomas	NSW		-3.4441299999999998e+01	1.5087180000000001e+02		O
Moorland	NSW		-3.1781800000000000e+01	1.5265119999999999e+02		O
Mount Pritchard	NSW		-3.3898499999999999e+01	1.5090119999999999e+02		O
Nana Glen	NSW		-3.0131799999999998e+01	1.5300120000000001e+02		O
Middle Dural	NSW		-3.3640200000000000e+01	1.5102619999999999e+02		O
Medowie	NSW		-3.2731800000000000e+01	1.5185120000000001e+02		O
Marayong	NSW		-3.3749200000000002e+01	1.5089200000000000e+02		O
Maraylya	NSW		-3.3598500000000001e+01	1.5091790000000000e+02		O
Mitchell	NSW		-3.3426000000000002e+01	1.4955750000000000e+02		O
Manning Point	NSW		-3.1915199999999999e+01	1.5266790000000000e+02	Brighton	O
Middle Cove	NSW		-3.3791600000000003e+01	1.5121109999999999e+02	Middlecove	O
Meadow Flat	NSW		-3.3415199999999999e+01	1.4991790000000000e+02	Meadow Lee	O
Meadowbank	NSW		-3.3815199999999997e+01	1.5108459999999999e+02	Meadow Bank	O
Mays Hill	NSW		-3.3821199999999997e+01	1.5098939999999999e+02		O
Mirrabooka	NSW		-3.3110799999999998e+01	1.5155600000000001e+02		O
Miranda	NSW		-3.4032499999999999e+01	1.5110339999999999e+02		O
Minto Heights	NSW		-3.4034799999999997e+01	1.5087420000000000e+02	East Minto	O
Mayfield	NSW		-3.2898499999999999e+01	1.5173460000000000e+02		O
Maxwell	NSW		-3.5290199999999999e+01	1.4729290000000000e+02		O
Mannering Park	NSW		-3.3160400000000003e+01	1.5153999999999999e+02	Vales Point	O
Manly Vale	NSW		-3.3781799999999997e+01	1.5126790000000000e+02		O
Minto	NSW		-3.4031799999999997e+01	1.5085120000000001e+02		O
Miandetta	NSW		-3.1531800000000000e+01	1.4693459999999999e+02		O
Manly	NSW		-3.3798499999999997e+01	1.5128460000000001e+02	Village of Manly	O
Mangrove Mountain	NSW		-3.3298499999999997e+01	1.5119290000000001e+02		O
Minmi	NSW		-3.2881799999999998e+01	1.5161789999999999e+02		O
Metford	NSW		-3.2766399999999997e+01	1.5160990000000001e+02		O
Matcham	NSW		-3.3415199999999999e+01	1.5142619999999999e+02		O
